"","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumKidsBornNeverMar","PctKidsBornNeverMar","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","OwnOccQrange","RentLowQ","RentMedian","RentHighQ","RentQrange","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","murders","murdPerPop","rapes","rapesPerPop","robberies","robbbPerPop","assaults","assaultPerPop","burglaries","burglPerPop","larcenies","larcPerPop","autoTheft","autoTheftPerPop","arsons","arsonsPerPop","ViolentCrimesPerPop","nonViolPerPop"
"1779",71479,3.16,8.91,78.84,3.81,15.9,12.96,29.21,12.85,6.27,71479,100,40679,85.72,0.52,40.04,17.21,6.56,19.85,43574,14490,15714,10114,10556,13323,7848,9264,3872,6.09,5.15,17.65,16.86,4.9,60.2,11.69,18.68,12.56,22.74,8.34,36.96,13.78,10.72,3.19,76.5,74.45,83.58,77.12,57.43,67.41,1061,2.47,5576,11.85,19.78,28.43,35.15,0.92,1.54,2.22,2.74,86.8,2.75,5.45,4.21,2.82,2.88,2.73,65.71,4.87,35.67,3,1033,95.63,64.48,0.48,26.82,1977,1.85,0.2,122800,147900,180700,57900,456,561,686,230,629,27.3,25.6,12.5,0,0,7.8,51.78,35.46,60.8,85.94,-33.7434381151674,48.1095631289728,-23.8327644807976,44.3954323593147,20276.6570107704,20518.6974089215,518.32540644309,48.1117240648592,91.7827884325933,89.2613085480346,0.234796189177313,7.1245050346065,0.710164880689571,7.9218649491588,-0.44816739166804,8.12090063306409,122.965093858706,23.5,3047.4,1.2,49.3051253760605,-1662896.39642747,89.4760812695334,"No",0,26652.417908419,1,1.2,20,23.97,75,89.9,266,318.85,563,674.86,2401,2878.03,218,261.31,27,32.36,433.92,3846.57
"1780",47198,3.02,2.45,89.88,6.89,1.56,31.04,54.33,42.28,5.91,0,0,24636,86.41,3,60.03,13.62,3.03,9.36,36478,11347,11843,6287,11694,7422,2618,5349,8893,24.12,2.31,4.86,54.14,4.29,62.21,5.14,49.56,7.2,38.55,3.43,61.49,6.3,4.76,2.9,82.88,82.23,88.35,80.83,61.17,71.48,280,1.51,4392,54.92,69.81,79.3,82.35,5.11,6.5,7.38,7.66,89.61,1.44,2.53,1.58,2.36,2.6,2.17,48.57,3.17,57.19,2,445,97.23,44.1,2.92,26.74,1965,1.47,0.32,59000,72500,95800,36800,265,357,435,170,404,30,18,11.5,22,0,9.31,58.79,27.29,44.45,77.8,-558.869247475913,-532.529779375277,-484.719385524109,-437.07241081658,-57321.1346342353,-179355.901159736,822.920135105182,-532.531361685076,90.1797707739234,94.2135987833666,-1.10668521371905,2.52059696794543,1.9821404562379,3.22553857155311,-30.2274257868538,10.5999632087769,104.531922418314,20.4,2318.1,8.04,72.8866976342242,-32642324.6797663,92.7133411017663,"Part time",0,-356683.379851341,1,2.14,16,34.21,5,10.69,21,44.89,144,307.85,1389,2969.47,69,147.51,13.3593499068167,20.999555666836,91.93,4898.78583214914
"1781",10129,2.29,1.32,88.01,3.45,9.69,13.07,31.21,15.39,11.88,10129,100,18627,77.79,0.29,26.62,26.01,9.56,13.18,24212,10034,10176,16266,6345,11680,7453,7858,1718,17.24,6.54,27.29,9.56,7.93,64.04,17.01,17.69,21.7,16.36,17.72,32.62,18.75,18.25,3.02,60.38,59.94,62.62,62.84,55.71,67.87,279,3.48,809,8.9,23.86,39.31,46.35,0.71,1.91,3.14,3.7,85.95,2.21,5.88,3.28,2.26,2.34,2.21,40.33,6.11,72.63,2,563,88.7,38.91,3.02,27.71,1961,7.08,0.22,40100,48000,58900,18800,219,264,317,98,326,24.1,21.5,12.1,0,14,7.99,63.04,40.26,81.56,86.82,-186.453060395499,214.089158180401,-178.650173887544,182.803118433672,-1224.80076009306,114561.864109475,542.488533192719,214.090223791985,83.5833762779182,83.1197316115537,13.2313589649793,2.29819694774356,0.231735178088805,15.6735744945759,-13.7254877931782,9.10795629556218,98.2351288046243,4.6,2184.9,5.08,106.200703018287,-14255310.0539262,86.2988080024916,"No",0,113649.921710408,0,0,7,61.15,22,192.17,40,349.41,239,2087.7,1253,10945.14,120,1048.22,7,61.15,602.73,14142.21
"1782",19848,2.76,0.55,98.01,0.85,1.55,12.91,20.95,10.11,8.97,1760,8.87,56115,87.09,0.56,64.16,19.76,1.76,12.97,61409,24583,24622,26555,25445,17194,30324,22236,583,2.97,2.33,8.6,43.2,3.69,71.78,18,30.9,7.42,42.26,7,25.48,9.83,8.46,3.13,86.58,86.16,94.17,87.41,64.96,70.81,68,0.51,840,17.86,18.69,23.81,25.36,0.76,0.79,1.01,1.07,94.85,0.39,3.45,2.66,2.73,2.85,2.11,87.86,0.6,29.07,3,584,92.48,84.29,1.2,73.29,1970,0.32,0,181200,228200,293700,112500,502,640,825,323,752,26.4,22.4,13.3,0,0,4.23,62.82,63.12,86.89,90.68,151.131568649849,265.035610094266,149.290102865365,225.187277706116,20011.428938333,91145.5448711122,382.613959747316,265.038403739519,96.7918198877093,99.1319436177358,-5.68104075850314,2.20444124433405,0.357705637819001,-3.23198375595554,13.5899707962291,7.40200358767061,120.901641539525,48.9,406.2,1.09,26.6167474714563,9824655.91299819,89.4325087996798,"No",0,176972.800834795,0,0,1,4.98,5,24.88,3,14.93,103,512.57,408,2030.36,23,114.46,1,4.98,44.79,2662.35
"1783",25549,2.75,0.55,98.37,0.76,0.91,12.55,24.82,12.43,13.93,25549,100,41919,79.27,0.55,46.06,32.86,5.08,20.21,48669,17781,17704,20338,11647,32122,6020,11902,995,3.93,5.59,19.43,16.23,5.8,64.27,17.23,20.88,11,26.48,6.33,30.31,8.77,7.62,3.21,82.07,80.07,95.1,85.95,59.95,69.02,147,0.75,1218,2.22,4.35,8.62,11.33,0.11,0.21,0.41,0.54,92.61,0.77,5.06,3.83,2.73,2.93,2.05,83.29,0.88,38.95,3,242,97.46,77.75,0.83,39.26,1955,0.37,0.25,143500,166700,196500,53000,258,524,668,410,598,25.2,20.6,14,3,0,4.77,87.51,74.48,86.7,97.59,210.88899094873,321.18161565457,198.199443909162,270.19053679878,26435.5659863627,106230.461962269,331.393411899779,321.184670727151,95.4726708823963,94.1798255471609,-1.65279516424429,5.00282457314216,-0.327725758409919,2.94881209901251,15.1636665529623,6.8931855678525,116.609938371534,11.4,2244.1,6.27,27.8309788577048,11232687.5579553,88.1565165810219,"No",0,198418.138741884,0,0,2,7.39,19,70.22,112,413.93,155,572.84,107,395.45,170.247630357039,250.743574570559,7.52214642142156,17.604877391149,491.54,2879.36073272085
"1784",111183,2.09,21.89,69.07,4.17,9.69,8.3,30.47,12.81,9.02,111183,100,41472,86.8,0.58,50.03,13.5,3.06,13.91,50812,25509,30740,13798,22573,16351,10647,12435,7732,7.09,6,13.09,48.55,3.5,76.42,4.36,28.44,5.46,47.71,12.82,42.34,15.93,14.47,2.83,65.23,60.72,77.59,61.34,69.69,76.46,4158,7.23,17998,27.26,41.56,55.32,66.07,4.41,6.73,8.96,10.69,81.13,4.98,4.71,2.22,2.04,2.09,2.01,41.45,5,71.17,2,4972,91.46,40.48,0.58,10.12,1963,2.21,0.34,161400,228600,327700,166300,570,667,825,255,701,25.4,22.2,12,381,2,16.19,22.05,36.8,54.42,66.59,257,225.41,225,197.34,78100,68499.8,303.9,225.4,83.86,84.44,12.06,1.56,1.17,14.79,26,9,219.6,15.8,7028,18.15,134,21941084,87.55,"No",10.12,192440.3,9,7.89,33,28.94,376,329.78,334,292.94,921,807.79,5682,4983.55,969,849.89,31,27.19,659.56,6668.42
"1785",11163,2.52,19.44,79.4,0.7,1.02,12.36,26.78,12.67,13.11,11163,100,27065,78.27,0.73,36.69,30.41,6.95,17.74,32478,13928,15956,6203,7786,6992,4614,6400,1024,9.3,10.33,26.53,16.5,4.88,64.77,12.48,21.48,14.27,19.71,9.89,27.09,12.43,11.27,2.98,70.83,64.02,86.79,65.76,77.18,77.86,375,4.37,147,18.37,23.13,26.53,56.46,0.24,0.3,0.35,0.74,96.24,0.5,3.46,2.46,2.49,2.51,2.45,67.99,2.68,41.18,3,286,93.94,67.44,2.45,33.22,1963,5.75,0.13,45800,56900,72400,26600,236,322,391,155,430,24.1,18.6,13.4,0,0,1.32,74.05,55.75,78.94,91.55,-51.6267960100413,189.925170984632,-45.7012870078297,161.453798939195,-2545.75350479806,81837.8891095719,462.799691837132,189.926246617156,89.4085923384328,90.4115262579694,6.62931978809026,1.70150629558835,-0.206433851968303,8.07778884196822,-3.08682097340958,8.35543917893209,95.7051714661721,9.2,1217.1,1.42,75.7732187968956,-6543448.58484919,87.3142417488848,"No",0,95682.0959866369,0,0,7,66.54,39,370.72,90,855.51,135,1283.27,618,5874.52,69,655.89,0,0,1292.78,7813.69
"1786",16202,2.55,12.26,85.3,1.4,2.43,11.73,30.19,13.04,6.73,0,0,39887,89.09,0.77,41.65,13.6,3.66,9.94,44626,17574,18854,9975,25758,10078,0,11828,975,6.14,7.61,17.31,28.55,2.11,77.4,9.62,20.68,7.12,33.31,10.75,28.14,14.64,12.8,3.04,76.58,74.16,88.38,80.02,68.27,72.67,319,2.95,856,21.96,31.78,38.08,50.12,1.16,1.68,2.01,2.65,92.89,1.71,3.67,2.51,2.5,2.61,2.37,57.57,1.51,43.91,3,652,90.68,55.12,0.31,31.44,1981,2.63,0.13,129200,161100,202500,73300,511,622,695,184,696,26.5,26.9,14.4,6,0,5.28,45.28,30.42,58.8,73.12,159,795.96,96,480.58,42356,212034.41,266.4,796,89.71,94.97,2.52,1.26,0.63,4.4,8,7,103,12,1355.1,0.68,114,10067790,60.38,"Yes",5.03,503994.31,1,5.01,8,40.05,4,20.02,17,85.1,54,270.32,408,2042.45,23,115.14,1,5.01,150.18,2432.92
"1787",23260,3.08,5.38,90.53,1.4,5.97,12.2,26.12,9.04,2.87,23299,100,48121,93.32,0.43,45.68,9.17,1.79,7.2,49768,17237,17520,14906,13337,18123,11340,12573,588,2.53,2.17,9.43,27.42,3.14,78.55,18.73,20.05,8.62,34.06,6.56,17.08,8.75,7.67,3.3,89.58,87.43,95.14,88.05,71.23,76,157,1.2,746,9.25,21.18,32.17,43.97,0.3,0.68,1.03,1.41,92.88,1.07,4.15,3.64,3.08,3.07,3.13,87.75,2.67,10.84,3,592,92.74,87.95,2.03,53.21,1984,0.98,0.11,75900,88700,105200,29300,384,531,654,270,682,23.6,24.2,12.1,0,0,3.2,61.81,36.41,73.04,89.38,-0.50364260794543,-62.3276885929345,19.7542171090096,-48.9301395981386,-6639.62401715864,-45239.3931414524,472.754160112464,-62.3259007841474,97.477889809157,96.10755922075,-6.42244275756183,7.15554942778702,0.356116359306232,0.981641449259711,4.24075873586002,7.52794366263069,119.329899337299,19.4,1200.5,1.23,10.8031597785929,-377128.320830617,90.8916945940387,"No",0,-49952.8526615404,0,0,8,25.22,9,28.37,94,296.29,251,791.15,642,2023.58,34,107.17,5,15.76,349.87,2937.65
"1788",27099,2.56,1.76,92.73,4.7,3.27,10.96,23.42,11.06,15.85,27099,100,43172,79.62,0.5,56.62,31.74,3.15,17.62,51252,19739,20020,19914,22800,15377,13750,14645,1365,5.04,7.91,20.49,28.19,5.15,63.16,20.31,22.54,9.34,33.97,6.29,30.66,8.45,7.44,3.13,84,82.27,94.6,78.22,49.88,64.83,102,0.54,2848,15.27,20.44,27.11,34.97,1.61,2.15,2.85,3.68,84.75,2.36,4.41,3.12,2.55,2.85,1.94,75.24,1.37,47.35,3,407,96.3,67.33,1.23,42.51,1946,0.54,0.05,160200,186600,222600,62400,469,583,692,223,650,24.2,23.2,16.6,0,0,10.51,71.03,69.35,85.84,93.72,179.125169888811,361.993919548918,163.835486131342,305.964153309154,45530.9465802382,138110.795185792,383.101004551185,361.997338787057,92.9123597134738,92.0154912874018,-0.260998497033797,4.46637288355629,0.313095919229152,4.38778348046443,12.7105857445669,7.40774800991361,125.168095576427,3.5,7771.9,8.7,47.1429351520969,11327757.0809511,88.0817345444807,"No",0,238606.660762973,1,3.63,3,10.89,24,87.13,49,177.9,198,718.85,355,1288.85,123,446.56,15,54.46,279.55,2508.71
"1789",11820,2.55,0.34,94.54,1.1,3.49,15.29,28.15,13.87,11,11820,100,23887,73.54,0,30.39,25.73,13.66,15.88,28750,10718,10911,8542,8704,2095,9258,8604,2334,20.43,9.99,27.43,8.56,10.15,52.87,24.42,19.61,23.71,15.84,15.51,27.71,18.98,17.28,3.02,63.74,60.52,58.34,70.07,43.61,53.47,552,5.42,362,13.26,32.6,34.25,41.71,0.41,1,1.05,1.28,94.32,1.25,4.48,3.08,2.49,2.53,2.44,54.03,5.2,55.85,2,235,95.18,53.12,6.38,42.55,1953,8.48,1.44,36200,48400,67100,30900,202,266,327,125,317,25,15.9,12,3,0,3.06,52.72,46.15,78.41,86.6,-136.913338944256,206.987876809994,-132.023843798792,175.74803009784,-2389.7882877441,101158.073925763,504.647646529662,206.989093916834,84.8779855503717,82.7747393420436,12.6255693437006,4.01427086134076,-0.135483454841828,16.4392846031502,-10.778866513279,8.64609155323046,97.5174174526436,8,1477.5,0.34,93.4643479471873,-12188519.789631,86.2443537552444,"No",0,102676.899624434,0,0,30,241.06,17,136.6,45,361.59,191,1534.75,751,6034.55,62,498.19,11,88.39,739.25,8155.89
"1790",12652,3.84,0.16,80.6,0.15,88.19,19.7,31.81,15.94,10.63,12751,100,16922,72.27,1.73,16.86,32.14,24.49,12.06,17999,5586,5882,21635,21500,688,4075,4491,4962,38.96,43.86,59.01,8.54,18.14,42.59,12.14,28.21,17.93,19.61,6.27,32.39,10.79,8.68,4.15,70.46,62.72,70.62,71.76,48.98,56.67,447,3.45,2313,6.83,14.74,26.98,35.84,1.25,2.7,4.93,6.55,18.22,20.26,24.21,21.16,3.83,3.75,4.04,70.41,29.78,59.3,2,951,77.62,71.95,6.62,20.61,1973,17.51,2.07,18800,29700,43700,24900,99,151,228,129,207,30,21.9,12.2,0,0,18.14,66.81,66.12,85.46,92.69,-365.474901608502,-213.099030774079,-332.829837926731,-176.909394791184,-52660.3851823951,-94242.6664241576,599.559612809837,-213.094807533306,85.4566758284598,60.242411217488,8.99746201296042,30.4236215726087,0.583098894518548,39.7671445880215,-26.1985997508482,6.82147575149633,159.985750698768,4.6,2764.9,0.57,-22.9562366283004,-23625701.2257884,88.955143649884,"No",0,-158315.35020784,1,6.78,7,47.46,8,54.24,26,176.27,270,1830.51,961,6515.25,85,576.27,0,0,284.75,8922.03
"1791",121697,2.3,8.52,88.25,1.32,11.86,10.21,21.42,9.94,19.95,121697,100,27352,67.62,0.38,42.96,39.24,5.28,14.53,33995,16303,17356,7127,15194,13422,8981,10161,13264,11.01,8.59,27.12,15.71,6.05,55.91,9.78,21.29,10.71,24.69,12.35,27.24,13.98,13.22,2.91,70.56,66.08,78.01,72.5,65.88,71.2,2631,2.83,21657,13.61,19.12,27.78,37.18,2.42,3.4,4.94,6.62,78.06,3.32,4.61,2.82,2.28,2.39,2.07,67.94,5.94,69,2,10399,83.57,64.68,1.7,31.78,1966,4.01,0.32,64600,82100,114900,50300,361,446,584,223,523,30.7,23,13.5,90,98,17.8,22.95,49.56,75.31,83.24,285,224.59,253,199.37,90868,71606,318.8,224.6,98.96,87.11,5.92,5.23,0.7,11.85,41,12,54.6,28.2,4308.2,2,213,24218168,88.77,"Part time",14.39,190844.5,9,7.09,42,33.1,475,374.31,518,408.2,2287,1802.21,6900,5437.35,1303,1026.79,21,16.55,822.7,8282.9
"1792",369879,2.41,25.78,72.13,1.61,0.94,14.56,28.47,16.03,16.14,369879,100,20747,67.59,0.31,39.11,34.54,13.75,18.81,27484,12580,14540,7311,12732,10506,6805,10784,75172,21.42,9.03,27.55,20.12,9.07,50.78,8.49,36.01,10.31,28.24,10.55,42.61,12.59,11.66,3,55.81,52.24,62.44,59.45,51.35,60.59,21464,7.78,16946,21.56,28.9,34.34,37.55,0.99,1.32,1.57,1.72,91.54,0.95,4.68,2.74,2.27,2.52,2.01,57.85,1.95,54.95,2,16676,90.2,52.25,13.33,51.04,1939,2.92,0.58,28400,41200,58500,30100,195,298,395,200,368,28.7,19.2,14.3,693,67,4.58,80.11,60.22,87.29,92.38,232,65.39,228,64.27,9596,2704.8,41.4,65.4,79.46,92.67,7.33,0,0,7.33,20,10,285.9,57.6,6417.5,22.57,115,10175260,98.28,"No",8.62,28680.5,80,22.55,226,63.7,2784,784.71,1389,391.51,4611,1299.68,13017,3669.03,6506,1833.81,335,94.42,1262.47,6896.95
"1793",25651,2.45,1.14,97.54,0.78,1.65,10.2,20.19,9.78,20.09,25651,100,43888,72.61,0.59,63.59,40.45,2.9,27.88,53111,22246,22300,13950,7308,24309,35625,16493,684,2.7,9.52,19.99,28.27,3.46,59.41,11.98,25.88,7.8,35.86,5.37,27.71,8.27,6.95,2.94,82.44,80.92,92.58,85.78,63.79,74.07,150,0.76,3166,1.64,2.4,5.43,9.41,0.2,0.3,0.67,1.16,81.39,2.31,2.53,1.81,2.42,2.56,1.88,84.09,0.47,37.93,3,320,97.03,79.48,0.31,26.56,1958,0.52,0.06,154500,185400,240200,85700,285,558,655,370,606,27.3,21.7,13,23,0,12.34,67.3,71.43,93.86,95.63,264.865926437719,494.417214857895,243.218044059267,415.541182436614,34892.6615083179,181618.4237077,293.300890942422,494.42055399144,94.8935805919398,96.8424969700386,-1.10129825261326,1.03128160210579,-0.275079810293631,-0.417895004857899,18.7079319024118,7.01752750613202,114.566897508667,12.8,1997.9,3.82,40.4564044614824,15024373.3765896,87.3818965676466,"No",0,318597.39344429,0,0,3,11.68,22,85.67,29,112.93,116,451.71,473,1841.9,96,373.83,2,7.79,210.28,2675.23
"1794",18624,2.66,0.91,97.86,0.96,0.77,14.34,28.45,13.15,9.61,18624,100,31270,81.94,0.74,40.09,25.82,6.02,13.14,37541,12728,12780,9193,0,10506,16063,15777,1634,8.91,9.92,23.54,14.17,3.33,67.75,18.21,18.63,17.68,24.47,9.58,24.98,14.57,12.31,3.15,75.31,74.58,83.92,81.36,67.2,72.37,183,1.27,338,21.89,50.59,54.14,55.62,0.4,0.92,0.98,1.01,96.48,0.55,4.42,3.17,2.62,2.96,2.19,63.38,1.59,46.91,3,343,95.32,56.21,0,9.91,1972,1.54,0.11,57100,69700,88500,31400,290,356,400,110,411,24.5,16.2,11.6,0,2,1.81,67.38,46.8,66.38,85.88,-161.27571907589,-24.5070010581383,-134.615665136353,-17.0069285038524,-29361.9251427072,-8033.45786724614,525.708597320934,-24.5064068612856,92.0390946321903,93.0589032560986,1.71385699370242,3.21417501770092,0.210531404056736,5.06743878087096,-7.78630235425741,8.49059652748504,100.718678451131,8.6,2168.6,2.13,51.3212926480939,-12139682.1751428,89.2491277312674,"No",0,-39356.3002800803,0,0,5,22.75,27,122.84,70,318.49,152,691.57,954,4340.51,56,254.79,0,0,464.08,5286.86
"1795",14451,2.35,0.51,99.02,0.3,0.42,9.95,20.47,9.91,20.45,14451,100,34183,70.02,0.4,65.55,37.82,2.43,25.15,42345,17917,17944,19955,5400,6711,529,25639,947,6.66,4.25,13.26,29.31,4.11,55.91,10.34,28.64,6.84,34.04,6.8,25.15,8.66,7.82,2.88,83.3,83.33,86.57,78.69,61.39,63.98,62,0.55,267,5.99,11.61,15.36,15.36,0.11,0.21,0.28,0.28,95.83,0.21,2.38,1.61,2.3,2.54,1.7,78.91,0.36,39.38,3,188,97.04,71.5,1.6,19.68,1954,1.12,0,60700,72800,93100,32400,278,348,552,274,373,26.3,19.4,13.3,0,0,1.85,85.23,69.47,93.17,95.42,215.212396611028,399.637392265764,200.548887894963,335.856816392108,23353.6008654054,144376.372698867,315.623271249519,399.639600097029,94.7893123701617,98.2384639975708,0.246906375556233,-0.604952169179735,-0.584177905483012,-0.967885513293004,15.4635904653252,7.32946540173298,100.176207801036,3.4,4243.8,13.53,51.6768709322346,10320374.1470392,87.3734668847718,"No",0,242563.021304021,0,0,3,21.27,1,7.09,2,14.18,9,63.81,87,616.85,23,163.07,0,0,42.54,843.73
"1796",71742,2.47,1.4,92.76,3.5,6.8,10.56,23.01,10.97,18.96,71742,100,39905,75.39,0.62,53.95,37.02,3.23,20.22,48033,18950,19241,13412,8078,17846,12612,13044,3327,4.7,12.35,27.14,20.43,4.71,62.31,23.42,19.55,13.37,26.96,6.72,30.42,8.98,7.93,3,81.63,80.21,89.64,83.87,57.55,69.63,570,1.16,13659,10.68,16.65,25.51,32.02,2.03,3.17,4.86,6.1,71.84,3.97,3.93,2.71,2.44,2.65,2.11,66.1,2.13,51.65,2,958,96.81,60.81,0.42,41.54,1947,1.54,0.19,159600,185000,223700,64100,387,537,674,287,613,24,23.4,14.3,2,0,19.04,63.44,67.63,84.15,93.35,142,190.9,127,170.73,116500,156615.5,820.4,190.9,94.17,98.59,0,1.41,0,1.41,14,7,19.7,11.7,6124.7,5.66,64,6969433,89.44,"No",9.86,93692.8,0,0,8,10.75,72,96.79,73,98.14,438,588.82,1402,1884.76,450,604.95,5,6.72,205.68,3085.26
"1797",45608,2.87,1.85,96.6,0.62,1.22,14.01,26.39,12.22,10.71,0,0,39886,79.25,0.9,41.21,24.84,7.01,15.13,45212,15882,15975,12213,10170,22262,9148,10634,2534,5.75,4.26,15.79,22.32,7.16,63.87,11.33,23.43,10.43,26.75,7.92,29.7,10.91,9.47,3.24,78.57,77.34,87.46,77,57.62,69.71,662,2.1,1345,4.54,9.52,13.68,19.48,0.13,0.28,0.4,0.57,94.16,0.61,4.98,3.77,2.78,2.92,2.39,77.2,1.44,41.15,3,3783,80.76,73.49,4.86,66.22,1971,1.1,0.2,124400,146500,178900,54500,410,584,722,312,677,29.1,24.6,15.5,3,3,2.95,80.25,58.1,82.9,93.73,122.37613747732,235.471147716893,116.009096863286,199.32435729313,27548.7465926993,83234.181737974,400.738654507162,235.473638424988,93.3005502150958,92.0685463435339,0.581153383536385,4.91633292944152,-0.0598173508415721,5.35092610345117,8.99915873160515,7.47338857674001,114.219275154395,100,456.3,2.33,46.0840808681899,6035474.8241481,88.2571477515556,"No",0,140708.648705756,1,2.06,14,28.86,11,22.68,409,843.23,464,956.62,1009,2080.24,76,156.69,1,2.06,896.83,3195.61
"1798",87758,2.6,0.98,93.3,2.39,7.06,20.89,38.17,24.27,6.78,87758,100,26826,85.33,1.56,50.49,15.14,3.62,9.88,37491,13439,13790,8160,8084,10423,7487,7479,13910,16.95,3.6,8.55,42.71,5.64,64.74,15.85,33.04,8.02,35.19,7.58,43.15,11.36,9.49,3.03,78.2,77.78,89.08,76.25,61.26,69.72,602,1.3,3896,39.32,49.02,55.36,63.53,1.75,2.18,2.46,2.82,91.23,0.93,3.36,2.07,2.44,2.69,2.16,58.03,2.02,48.09,3,1668,95.28,52.68,0.84,25.54,1974,2.39,0.31,68900,85000,104500,35600,309,376,459,150,422,30.8,21.7,13,32,10,4.44,36.08,32.29,58.56,75.49,-215.11699466635,-205.719689787055,-182.554004179689,-166.000192029111,6976.530936632,-62892.4729625296,655.938468220505,-205.719923903583,90.8081548797188,94.0595403603194,0.730043728771795,1.79863124232916,1.10000920285768,3.50422072554497,-10.757005801973,9.57388432089553,102.987892000896,42.7,2056.4,1.34,85.7991832269391,-12951795.4321281,90.6210640793276,"Part time",0,-147705.211982807,1,0.99,68,67.05,26,25.64,294,289.9,760,749.39,3447,3398.87,172,169.6,27,26.62,383.57,4344.48
"1799",18045,2.56,0.23,98.28,1.05,1.01,11.49,22.99,10.91,16.26,14590,80.85,37082,75.69,0.68,56.31,33.18,4.61,17.71,42905,18695,18551,15391,14111,37530,7778,10064,859,4.8,8.52,23.89,22.57,4.91,63.54,19.64,27.7,11.82,30.45,6.01,26.44,8.6,7.38,3.02,81.9,81.77,88.78,83.84,63.77,72.11,211,1.6,942,0,0.96,1.59,7.96,0,0.05,0.08,0.42,83.67,0.83,2.89,2.13,2.54,2.81,2.05,71.39,0.72,43.11,3,243,96.66,64.52,1.23,39.09,1957,0.92,0.08,120500,154000,198600,78100,268,406,525,257,472,25.8,21.1,12.3,0,0,5.22,77.69,65.26,92.14,94.33,158.726758876374,329.149670763063,150.643925734124,276.92604639379,11386.040027632,114101.766466806,339.122521559191,329.152191879667,94.7414349729881,95.3392173700152,-0.285641095293015,2.74974165047462,-0.418188076669228,1.99383962483161,11.9368427282649,7.17432500269046,108.481667037039,18.9,955.7,1.15,35.7476205736688,7320219.56669523,87.8374271072217,"No",0,199000.987001761,0,0,8,42.98,3,16.12,3,16.12,100,537.26,467,2509,134,719.93,1,5.37,75.22,3771.56
"1800",51638,3.77,0.62,35.44,34.33,49.66,17.19,31.91,15.97,8.05,51638,100,29770,80.37,0.87,28.07,20.08,17.5,11.88,30905,9796,12601,10771,9424,8792,7539,8413,10149,20.02,26.03,46.16,9.96,8.41,56.21,21.64,17.73,21.77,15.41,6.57,39.48,10.97,8.81,4.08,74,66.59,80.16,78,49.53,55.16,2109,5.27,24987,18.06,27.35,38,56.9,8.74,13.24,18.39,27.53,27.96,24.51,23.14,19.12,3.72,3.47,3.96,46.02,35.92,69.7,2,433,96.94,49.32,2.77,32.56,1957,3.2,0.99,149800,193900,242800,93000,465,581,697,232,648,30.7,24.8,11.8,0,3,48.39,38.8,44.96,83.32,85.84,-263.559220866214,-102.951468228963,-252.295131000147,-79.6932146547283,52198.1337557387,-19885.2760656417,716.315126410725,-102.944798693684,81.9902695754212,55.4640536751454,6.17620696538963,32.6633934595186,2.82139705046161,41.1983879193341,-19.9624952994015,7.5842146255465,206.642962479835,5.3,9728.3,5.62,10.5589321658944,-8689954.71628683,90.1639076716908,"Part time",0,-28253.0053790529,8,15.3,10,19.13,265,506.84,377,721.05,631,1206.85,893,1707.95,452,864.49,10,19.13,1262.31,3798.41
